contractAddress,ABI,ContractName,CompilerVersion,OptimizationUsed,Runs,ConstructorArguments,EVMVersion,Library,LicenseType,Proxy,Implementation,SwarmSource
0xad2b1feb2153cd5a6b8a5f37a820ba013a89cabf,"[{""constant"":false,""inputs"":[{""name"":""rewardsDistribution"",""type"":""uint32[]""},{""name"":""winners"",""type"":""address[]""}],""name"":""reward"",""outputs"":[],""payable"":true,""type"":""function""}]",Reward,v0.4.4+commit.4633f3de,1,200,,Default,,,0,,
0xad2d970edff30d8f166989470aaf4be3ff6375ae,"[{""constant"":false,""inputs"":[{""name"":""_projectAddress"",""type"":""address""}],""name"":""addMetaProject"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""uint256""}],""name"":""revisions"",""outputs"":[{""name"":""committeeRoom"",""type"":""address""},{""name"":""shareManager"",""type"":""address""},{""name"":""tokenManager"",""type"":""address""},{""name"":""startDate"",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""uint256""}],""name"":""projects"",""outputs"":[{""name"":""contractAddress"",""type"":""address""},{""name"":""startDate"",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""MetaProject"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_projectAddress"",""type"":""address""}],""name"":""addProject"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""ActualShareManager"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""ActualTokenManager"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""ActualCommitteeRoom"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_newCommitteeRoom"",""type"":""address""},{""name"":""_newShareManager"",""type"":""address""},{""name"":""_newTokenManager"",""type"":""address""}],""name"":""upgrade"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""inputs"":[],""payable"":false,""type"":""constructor""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""RevisionID"",""type"":""uint256""},{""indexed"":false,""name"":""CommitteeRoom"",""type"":""address""},{""indexed"":false,""name"":""ShareManager"",""type"":""address""},{""indexed"":false,""name"":""TokenManager"",""type"":""address""}],""name"":""Upgrade"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""Project"",""type"":""address""}],""name"":""NewProject"",""type"":""event""}]",PassDao,v0.4.8+commit.60cc1668,1,200,,Default,,,0,,bzzr://511029cd99281f25f53b5865594e405d244ebce4406a521a4cff696e753d53c1
0xade85d1796008281dbf4baaedb2790d3fea8d89d,"[{""constant"":false,""inputs"":[{""name"":""_userAddr"",""type"":""address""},{""name"":""_nonce"",""type"":""uint256""},{""name"":""_v"",""type"":""uint8""},{""name"":""_r"",""type"":""bytes32""},{""name"":""_s"",""type"":""bytes32""}],""name"":""addUser"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_tenant"",""type"":""address""},{""name"":""_callDestination"",""type"":""address""},{""name"":""_nonce"",""type"":""uint256""},{""name"":""_v"",""type"":""uint8""},{""name"":""_r"",""type"":""bytes32""},{""name"":""_s"",""type"":""bytes32""}],""name"":""configure"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""uint256""}],""name"":""users"",""outputs"":[{""name"":""addr"",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""_userAddr"",""type"":""address""}],""name"":""isUser"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""callDestination"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_newOracle"",""type"":""address""}],""name"":""setOracle"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""oracle"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""tenant"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_oldAddr"",""type"":""address""},{""name"":""_newAddr"",""type"":""address""},{""name"":""_nonce"",""type"":""uint256""},{""name"":""_v"",""type"":""uint8""},{""name"":""_r"",""type"":""bytes32""},{""name"":""_s"",""type"":""bytes32""}],""name"":""recoverUser"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""inputs"":[],""type"":""constructor""},{""payable"":false,""type"":""fallback""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""nonce"",""type"":""uint256""},{""indexed"":true,""name"":""from"",""type"":""address""},{""indexed"":true,""name"":""to"",""type"":""address""}],""name"":""Recovery"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""nonce"",""type"":""uint256""},{""indexed"":true,""name"":""user"",""type"":""address""}],""name"":""Setup"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""nonce"",""type"":""uint256""},{""indexed"":false,""name"":""code"",""type"":""uint256""}],""name"":""Error"",""type"":""event""}]",RecoveryWithTenant,v0.4.5-nightly.2016.11.10+commit.a40dcfef,1,200,,Default,,,0,,
0xaedde4941e7eac04f97be3a89af50a454d7c5f89,"[{""constant"":true,""inputs"":[],""name"":""MIN_TOTAL_AMOUNT_TO_RECEIVE_ETH"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""OWNER"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""withdrawFunds"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""}],""name"":""balances"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""abort"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""refund"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""MIN_ACCEPTED_AMOUNT_FINNEY"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""WITHDRAWAL_END"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""total_received_amount"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""state"",""outputs"":[{""name"":"""",""type"":""string""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""MAX_TOTAL_AMOUNT_TO_RECEIVE_ETH"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""PRESALE_START"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""PRESALE_END"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""isAborted"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""VERSION"",""outputs"":[{""name"":"""",""type"":""string""}],""payable"":false,""type"":""function""},{""inputs"":[],""payable"":false,""type"":""constructor""},{""payable"":true,""type"":""fallback""}]",Presale,v0.4.8+commit.60cc1668,1,200,,Default,,,0,,bzzr://b04eb52b46df709ada1ccd926ac85a52949b0a40e40222d7553c311bd45bceb0
0xaf2b8e6114da000176c506f77b173251c16b511d,"[{""constant"":false,""inputs"":[],""name"":""withdraw"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""uint256""}],""name"":""investors"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""ico"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""}],""name"":""balanceOf"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""getNumInvestors"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""from"",""type"":""uint256""},{""name"":""to"",""type"":""uint256""}],""name"":""buyTokens"",""outputs"":[],""payable"":false,""type"":""function""},{""inputs"":[],""payable"":false,""type"":""constructor""},{""payable"":true,""type"":""fallback""}]",Investment,v0.4.8+commit.60cc1668,1,200,,Default,,,0,,bzzr://ce7de4bcc14e3ea170fface77cf89c47e441815e11eb01403e064e725945d178
0xaffd8d333badb2a6dfab4854c5a30ac2dbb9db9f,"[{""constant"":true,""inputs"":[],""name"":""MIN_TOTAL_AMOUNT_TO_RECEIVE_ETH"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""OWNER"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""withdrawFunds"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""}],""name"":""balances"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""abort"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""refund"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""MIN_ACCEPTED_AMOUNT_FINNEY"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""WITHDRAWAL_END"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""total_received_amount"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""state"",""outputs"":[{""name"":"""",""type"":""string""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""MAX_TOTAL_AMOUNT_TO_RECEIVE_ETH"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""PRESALE_START"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""PRESALE_END"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""isAborted"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""VERSION"",""outputs"":[{""name"":"""",""type"":""string""}],""payable"":false,""type"":""function""},{""inputs"":[],""payable"":false,""type"":""constructor""},{""payable"":true,""type"":""fallback""}]",Presale,v0.4.8+commit.60cc1668,1,200,,Default,,,0,,bzzr://38b80d8711558735bc0b302f6fa66ba6d5f4ec123f241fedaa0fd486585cf429
0xb0ceaa9cc523332cbef9fc606221cc0bc2d0872d,"[{""constant"":true,""inputs"":[],""name"":""getBlocksTillMattew"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""getStake"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""inputs"":[],""type"":""constructor""},{""payable"":true,""type"":""fallback""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""msg"",""type"":""string""},{""indexed"":false,""name"":""winner"",""type"":""address""},{""indexed"":false,""name"":""value"",""type"":""uint256""},{""indexed"":false,""name"":""blocknumber"",""type"":""uint256""}],""name"":""MattewWon"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""msg"",""type"":""string""},{""indexed"":false,""name"":""staker"",""type"":""address""},{""indexed"":false,""name"":""value"",""type"":""uint256""},{""indexed"":false,""name"":""blocknumber"",""type"":""uint256""}],""name"":""StakeIncreased"",""type"":""event""}]",Mattew,v0.4.5-nightly.2016.11.16+commit.c8116918,1,200,,Default,,,0,,
0xb10ba7b334d3bd1b2110ba00bca39696b6df406d,"[{""constant"":false,""inputs"":[{""name"":""_owner"",""type"":""address""}],""name"":""removeOwner"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_addr"",""type"":""address""}],""name"":""isOwner"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""m_numOwners"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""m_lastDay"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""resetSpentToday"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""m_spentToday"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_owner"",""type"":""address""}],""name"":""addOwner"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""m_required"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_h"",""type"":""bytes32""}],""name"":""confirm"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_newLimit"",""type"":""uint256""}],""name"":""setDailyLimit"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_to"",""type"":""address""},{""name"":""_value"",""type"":""uint256""},{""name"":""_data"",""type"":""bytes""}],""name"":""execute"",""outputs"":[{""name"":""_r"",""type"":""bytes32""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_operation"",""type"":""bytes32""}],""name"":""revoke"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_newRequired"",""type"":""uint256""}],""name"":""changeRequirement"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""_operation"",""type"":""bytes32""},{""name"":""_owner"",""type"":""address""}],""name"":""hasConfirmed"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""ownerIndex"",""type"":""uint256""}],""name"":""getOwner"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_to"",""type"":""address""}],""name"":""kill"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_from"",""type"":""address""},{""name"":""_to"",""type"":""address""}],""name"":""changeOwner"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""m_dailyLimit"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""inputs"":[{""name"":""_owners"",""type"":""address[]""},{""name"":""_required"",""type"":""uint256""},{""name"":""_daylimit"",""type"":""uint256""}],""type"":""constructor""},{""payable"":true,""type"":""fallback""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""owner"",""type"":""address""},{""indexed"":false,""name"":""operation"",""type"":""bytes32""}],""name"":""Confirmation"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""owner"",""type"":""address""},{""indexed"":false,""name"":""operation"",""type"":""bytes32""}],""name"":""Revoke"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""oldOwner"",""type"":""address""},{""indexed"":false,""name"":""newOwner"",""type"":""address""}],""name"":""OwnerChanged"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""newOwner"",""type"":""address""}],""name"":""OwnerAdded"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""oldOwner"",""type"":""address""}],""name"":""OwnerRemoved"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""newRequirement"",""type"":""uint256""}],""name"":""RequirementChanged"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""_from"",""type"":""address""},{""indexed"":false,""name"":""value"",""type"":""uint256""}],""name"":""Deposit"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""owner"",""type"":""address""},{""indexed"":false,""name"":""value"",""type"":""uint256""},{""indexed"":false,""name"":""to"",""type"":""address""},{""indexed"":false,""name"":""data"",""type"":""bytes""}],""name"":""SingleTransact"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""owner"",""type"":""address""},{""indexed"":false,""name"":""operation"",""type"":""bytes32""},{""indexed"":false,""name"":""value"",""type"":""uint256""},{""indexed"":false,""name"":""to"",""type"":""address""},{""indexed"":false,""name"":""data"",""type"":""bytes""}],""name"":""MultiTransact"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""operation"",""type"":""bytes32""},{""indexed"":false,""name"":""initiator"",""type"":""address""},{""indexed"":false,""name"":""value"",""type"":""uint256""},{""indexed"":false,""name"":""to"",""type"":""address""},{""indexed"":false,""name"":""data"",""type"":""bytes""}],""name"":""ConfirmationNeeded"",""type"":""event""}]",Wallet,v0.4.3-nightly.2016.9.30+commit.d5cfb17b,1,200,0000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000984dfe36502de42f5b146eef4e33165b4b45d7f20000000000000000000000008eb566677367f6c149ca056efeb330a0f2b45e17,Default,,,0,,
0xb2048d829482dbc9baf6951c28909e5c49686041,"[{""constant"":true,""inputs"":[],""name"":""MIN_TOTAL_AMOUNT_TO_RECEIVE_ETH"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""OWNER"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""withdrawFunds"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""}],""name"":""balances"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""abort"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""refund"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""MIN_ACCEPTED_AMOUNT_FINNEY"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""WITHDRAWAL_END"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""total_received_amount"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""state"",""outputs"":[{""name"":"""",""type"":""string""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""MAX_TOTAL_AMOUNT_TO_RECEIVE_ETH"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""PRESALE_START"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""PRESALE_END"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""isAborted"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""VERSION"",""outputs"":[{""name"":"""",""type"":""string""}],""payable"":false,""type"":""function""},{""inputs"":[],""payable"":false,""type"":""constructor""},{""payable"":true,""type"":""fallback""}]",Presale,v0.4.8+commit.60cc1668,1,200,,Default,,,0,,bzzr://09fb26212ced081cd3afe62d2043015967b52023f0307dd3653dc1514ae0774f
0xb20bb2780a6ae9e399e805ce4f60321245f7a0db,"[{""constant"":true,""inputs"":[],""name"":""name"",""outputs"":[{""name"":"""",""type"":""string""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""totalSupply"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""decimals"",""outputs"":[{""name"":"""",""type"":""uint8""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""standard"",""outputs"":[{""name"":"""",""type"":""string""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""}],""name"":""balanceOf"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""target"",""type"":""address""},{""name"":""mintedAmount"",""type"":""uint256""}],""name"":""mintToken"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""owner"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""symbol"",""outputs"":[{""name"":"""",""type"":""string""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_to"",""type"":""address""},{""name"":""_value"",""type"":""uint256""}],""name"":""transfer"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""newOwner"",""type"":""address""}],""name"":""transferOwnership"",""outputs"":[],""payable"":false,""type"":""function""},{""inputs"":[],""payable"":false,""type"":""constructor""},{""payable"":false,""type"":""fallback""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""from"",""type"":""address""},{""indexed"":true,""name"":""to"",""type"":""address""},{""indexed"":false,""name"":""value"",""type"":""uint256""}],""name"":""Transfer"",""type"":""event""}]",MyToken,v0.4.7+commit.822622cf,0,200,,Default,,,0,,bzzr://2aad963328dfc017c4627452eaf1344203c93427e3d79615e04020a053478b0e
0xb4e348c10b8f1dcf2b5bc524f1f2ab912fde4048,"[{""constant"":true,""inputs"":[{""name"":""_ax"",""type"":""uint256""},{""name"":""_ay"",""type"":""uint256""},{""name"":""_az"",""type"":""uint256""},{""name"":""_bx"",""type"":""uint256""},{""name"":""_by"",""type"":""uint256""},{""name"":""_bz"",""type"":""uint256""}],""name"":""jadd"",""outputs"":[{""name"":"""",""type"":""uint256""},{""name"":"""",""type"":""uint256""},{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""_pub1"",""type"":""uint256""},{""name"":""_pub2"",""type"":""uint256""}],""name"":""hash_pubkey_to_pubkey"",""outputs"":[{""name"":"""",""type"":""uint256""},{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""_x"",""type"":""uint256""},{""name"":""_y_bit"",""type"":""uint256""}],""name"":""jrecover_y"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""_q0"",""type"":""uint256""},{""name"":""_q1"",""type"":""uint256""},{""name"":""_q2"",""type"":""uint256""}],""name"":""jdecompose"",""outputs"":[{""name"":"""",""type"":""uint256""},{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""_ax"",""type"":""uint256""},{""name"":""_ay"",""type"":""uint256""},{""name"":""_az"",""type"":""uint256""}],""name"":""jdouble"",""outputs"":[{""name"":"""",""type"":""uint256""},{""name"":"""",""type"":""uint256""},{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""_data"",""type"":""uint256""},{""name"":""_bit"",""type"":""uint256""}],""name"":""isbit"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""_b"",""type"":""uint256""},{""name"":""_e"",""type"":""uint256""},{""name"":""_m"",""type"":""uint256""}],""name"":""jexp"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""_bx"",""type"":""uint256""},{""name"":""_by"",""type"":""uint256""},{""name"":""_bz"",""type"":""uint256""},{""name"":""_n"",""type"":""uint256""}],""name"":""jmul"",""outputs"":[{""name"":"""",""type"":""uint256""},{""name"":"""",""type"":""uint256""},{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""inputs"":[],""type"":""constructor""},{""payable"":false,""type"":""fallback""}]",ArithLib,v0.4.4+commit.4633f3de,1,200,,Default,,,0,,
